INaCa,INaK,IClb,ICaL,Itos,IK1,IKs,IKr,group,APD90,sharpness,width,amplitude
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,242.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,241.0,125.0,1600,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NR,240.0,125.0,1600,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NR,240.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,240.0,125.0,1600,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NR,239.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,240.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,240.0,125.0,1600,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NR,240.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,240.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,241.0,125.0,1600,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NR,241.0,125.0,1600,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NR,242.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,243.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,245.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,246.0,125.0,1600,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NR,247.0,125.0,1600,0.7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NR,248.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,251.0,125.0,1600,0.7
0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609,HR,253.0,125.0,1600,0.7
