cell_ID,INaCa,INaK,IClb,ICaL,Itos,IK1,IKs,IKr,score,opt_method
DATA_LocCopy/220621_run5cell1.csv,0.2841460936964,0.2520773722359,0.008517583173375,0.05839166037045,0.002919729976652,0.3037318435418,11.32131909124,0.0001784145745981,5.093698581352,CMAES
DATA_LocCopy/220621_run5cell3.csv,0.3362790688091,0.01754069934347,0.02833650124813,0.1051282120111,0.1502780205258,0.374436956282,0.3142517238079,0.004578120340119,5.238901794001,CMAES
DATA_LocCopy/220621_run5cell4.csv,2.516879896746,1.144454995968,0.5512785840112,1.60396474954,2.513226179397,0.7415086839986,10.25616842617,0.0003043650247296,7.00528420534,CMAES
DATA_LocCopy/220621_run5cell5.csv,0.004352617123321,0.005266536931459,0.001178060629133,0.04490236811876,0.0003624468593346,0.2707779158324,13.85206022745,0.0002954953560452,4.157513146455,CMAES
DATA_LocCopy/220621_run5cell6.csv,0.08551248194137,0.005941417841546,0.00773489161873,0.06694912292352,0.05529366286432,0.3759290733627,0.0967479938771,0.0029662726021609997,5.179457033671,CMAES
DATA_LocCopy/220621_run5cell7.csv,0.07369765731808,0.104774736216,0.01300973488746,0.1793247504148,0.1251943316206,0.4240381037588,0.2876619559791,0.0017557532873289999,7.936379988386,CMAES
DATA_LocCopy/220621_run5cell8.csv,0.2274193676759,0.02256927419134,0.0181671007781,0.05157816013373,0.005525424274337,0.3399087045855,2.107985246002,0.003145924019493,6.790216181687,CMAES
DATA_LocCopy/220621_run5cell9.csv,0.5152467363726,0.1825934319698,0.05245518420195,0.08036354405378,0.05265550386167,0.4272208955022,11.2293641394,0.0001968407083081,5.744098836494,CMAES
DATA_LocCopy/220621_run5cell10.csv,0.2620871852883,0.6271442429293,0.01147801720626,0.1011069885759,0.05728424161708,0.3435729673033,0.4329094550305,0.001628742740851,7.492291889657,CMAES
DATA_LocCopy/220621_run5cell11.csv,0.02982473704937,0.09064380023036,0.7536371751867,0.6456758664128,0.244146556337,0.3673239255457,5.345287693017,0.000354876641449,8.355414858961,CMAES
DATA_LocCopy/220621_run5cell12.csv,0.002514117053324,0.02008238760839,0.04219159187887,0.1958085857702,0.07762159350273,0.34546148129,9.523879577122,7.931866351203e-05,7.058725944751,CMAES
DATA_LocCopy/220621_run5cell13.csv,0.004864691369219,0.004861712495933,0.00128871207745,0.04601900478761,0.0003571283743315,0.3730040757481,12.57191875138,0.000343473587016,7.004571722652,CMAES
DATA_LocCopy/220621_run5cell14.csv,0.01046988190972,1.002404860286,0.5252995920968,0.5427240754751,0.05704351504547,0.340944873271,0.4306351906267,0.000117426976344,9.137932992359,CMAES
DATA_LocCopy/220621_run5cell15.csv,0.2065989506368,0.23958509898,0.04033334628869,0.1189268015394,0.1227114059901,0.3435629753941,9.674213158038,0.0004699903754147,5.238941833791,CMAES
DATA_LocCopy/220621_run5cell16.csv,5.940380325638,0.01015148903434,0.02266506422056,0.1318153544076,0.004576498322837,0.5480660060724,0.11106572888,0.0034447578675020005,10.23107040803,CMAES
DATA_LocCopy/220621_run5cell17.csv,3.055602625127,0.1019770642801,0.01040475132718,0.1797594217471,0.4875736810323,0.4122385871008,0.4026136480857,0.002852687038322,5.953913899396,CMAES
DATA_LocCopy/220621_run5cell18.csv,0.270711454433,0.07640977906495,0.005964053825423,0.04858035784811,0.001660043733977,0.3246989470874,13.05315459653,0.0001451970640391,6.52076231371,CMAES
DATA_LocCopy/220621_run5cell19.csv,0.004845222752081,0.02539217045607,0.001799396162654,0.04427941192803,0.002305849809204,0.3435061460843,10.98184907357,1.0722866100219999e-05,6.163256099273,CMAES
DATA_LocCopy/220621_run5cell20.csv,0.007256328516526,0.004706073896143,0.001509775370913,0.04791795117981,0.0003787888637031,0.3796176188585,14.94728099145,0.0003824677874546,6.456347370469,CMAES
DATA_LocCopy/220621_run5cell21.csv,0.01035502006467,0.02950918158364,0.003600209630997,0.06081212901292,0.03788405645268,0.3600223170291,0.1445509284072,0.002864316172907,4.621382568938,CMAES
DATA_LocCopy/220621_run5cell22.csv,4.411101369599,0.01635439414052,0.01276994201277,0.1755920305418,0.2596051992765,0.545458390129,0.2146599557032,0.004481281035235,5.975686313126,CMAES
DATA_LocCopy/220621_run5cell23.csv,0.0188488094308,0.116423459586,0.002887294504951,0.05048125055083,0.001033181142555,0.2853203762402,12.79917569345,0.0001903726299124,5.115046471395,CMAES
DATA_LocCopy/220621_run5cell24.csv,0.002004688344079,0.04527405990794,0.01190915444123,0.1708535646486,0.09343118139682,0.2921733642475,7.442270242868,4.595204162334e-05,8.276812713055,CMAES
DATA_LocCopy/220621_run5cell25.csv,0.1387664008534,0.7423390119269,0.01113681085911,0.0865024063454,0.01288797060791,0.3552800006076,0.6935860273485,0.00017507225964829998,8.625430070646,CMAES
DATA_LocCopy/220621_run7cell1.csv,0.03141321615832,0.0192712652816,0.007447417998822,0.05560262242259,0.002717930664258,0.701026944791,2.819955941287,0.0033682428104200002,11.57408609501,CMAES
DATA_LocCopy/220621_run7cell2.csv,0.1888884184447,0.029419242594,0.01805016272056,0.04932555970252,0.004601521093867,0.3406913028017,13.15328622209,0.0003693576097095,4.200770776474,CMAES
DATA_LocCopy/220621_run7cell3.csv,0.03014118547889,0.005266114246123,0.001597281870745,0.04068129796947,0.0004979179826825,0.3138391746471,17.99360929079,1.938645270126e-05,6.992164945052,CMAES
DATA_LocCopy/220621_run7cell4.csv,0.05548428358511,0.02781509589455,0.004792409101041,0.04347043990409,0.001780897545837,0.3510128377677,8.774122057987,0.00029420492240919997,5.3898636233,CMAES
DATA_LocCopy/220621_run7cell5.csv,0.04926556319072,0.3624702797036,0.007244134761131,0.07318318213072,0.004356925078994,0.4298559276021,0.5793568171827,0.002364363227326,8.973740286464,CMAES
DATA_LocCopy/220621_run7cell6.csv,0.006458512741214,0.003493480586336,0.001387444965983,0.03925823772908,0.0003851786285107,0.2704510942507,15.04833410861,3.0787370856920004e-05,7.815565134856,CMAES
DATA_LocCopy/220621_run7cell7.csv,0.3830772407809,0.1883870133119,0.04094430319223,0.7240503884011,0.05667977505087,0.210486876313,58.54435943978,0.0001278754194744,11.84744347111,CMAES
DATA_LocCopy/220621_run7cell8.csv,0.8384612570787,0.02098906602552,0.01360471718399,0.04877152339315,0.003448777871912,0.3713546858196,13.62457852217,4.470095856573e-05,5.223610158784,CMAES
DATA_LocCopy/220621_run7cell9.csv,0.3556717086176,0.3853398665017,0.09931396904581,0.1043658030514,0.09965785089078,0.4129630671705,0.3951278942828,0.0013116196471780002,6.114575064154,CMAES
DATA_LocCopy/220621_run7cell10.csv,0.02971142427512,0.1000272631897,0.007438390449412,0.05814289035297,0.001923074875222,0.3103595177279,19.44844586722,0.0008579142695616,7.292334772549,CMAES
DATA_LocCopy/220621_run7cell11.csv,0.002224450162888,0.6172070661253,0.000641367171385,0.06540007748558,0.0003852328955125,0.119384517709,0.0646750410034,1.0750146380920001e-05,8.134954674139,CMAES
DATA_LocCopy/220621_run7cell12.csv,1.754254684451,1.410721061829,0.009917737017334,0.1368629209876,0.07705854593363,0.3124574310636,1.036204686308,6.782527985573e-05,5.191996606242,CMAES
DATA_LocCopy/220621_run7cell13.csv,0.004233120555859,0.0240742050283,0.001176962195685,0.04661398146239,0.0004701718208807,0.3535048506889,13.19316585402,2.5600380985840002e-05,6.428794477154,CMAES
DATA_LocCopy/220621_run7cell14.csv,0.008064416536117,0.00223669368908,0.001425345038735,0.04314611087265,0.0003073661363955,0.3006369678382,14.9135641205,0.00010225877053980001,4.099628294098,CMAES
DATA_LocCopy/220621_run7cell15.csv,0.004927493868277,0.009629718907749,0.001743031771508,0.05395509127013,0.001252413981968,0.2784655835663,0.08488482035994,0.003918405403697,6.400967825086,CMAES
DATA_LocCopy/220621_run7cell16.csv,0.5597706356305,0.1321619541165,0.00891310768628,0.05524963983119,0.002821134193549,0.29165988729,1.06535556591,0.0029574420594380003,7.08683970052,CMAES
DATA_LocCopy/220621_run7cell17.csv,0.4045802026563,0.2432728109448,0.03476310107848,0.1106155776424,0.1103327386384,0.4707584686648,3.998960982983,0.005658129277136,4.505429849531,CMAES
DATA_LocCopy/220621_run7cell18.csv,5.211476593078,0.04188029467352,0.01083152327846,0.1738412596463,0.1748978318348,0.7319707997827,0.234320744776,0.00365029894686,8.358857000459,CMAES
DATA_LocCopy/220621_run7cell19.csv,0.03329776724669,0.05134313938319,0.005213182494006,0.07129191223707,0.04571246560898,0.4229625839032,0.216817204673,0.0028821933697860003,7.089280959357,CMAES
DATA_LocCopy/220621_run7cell20.csv,0.02689006679523,0.02064206239232,0.008126911934503,0.08986964361079,0.001532526560763,0.5046732094424,7.936957668278,0.009202985791125001,5.522931561976,CMAES
DATA_LocCopy/220621_run7cell21.csv,0.01372613197097,0.006740110528998,0.002712258938922,0.04816686711256,0.0007220415128011,0.4079448641784,11.46557473815,0.0009265182066487001,6.511819062683,CMAES
DATA_LocCopy/220621_run7cell22.csv,0.01786681133298,0.003193642321862,0.001742331944993,0.04601877796386,0.0005753211103315,1.005207224808,8.249680521534,2.3759597814769998e-05,6.445206340063,CMAES
DATA_LocCopy/220621_run7cell23.csv,0.1457081153466,0.3534454773808,0.007745899557652,0.06823949999402,0.02194483038415,0.3297522795416,0.228776472781,0.0012932834585960003,5.375851251424,CMAES
DATA_LocCopy/220621_run7cell24.csv,0.009908661575392,0.00876969470824,0.00196271126725,0.04466089181348,0.0006669612658864,0.3696518403909,13.06875927339,5.643591161864e-05,4.922248007704,CMAES
DATA_LocCopy/220621_run7cell25.csv,0.1045911196012,0.02075630275396,0.008906135854552,0.1745720985386,0.1315207527196,0.565535126001,0.2008826143477,0.002770666840051,6.598943825406,CMAES
DATA_LocCopy/220719_run9cell1.csv,0.2324702754886,0.1450435997313,0.1204114128889,0.05800522101508,0.005694333144883,0.4345684682139,8.286912166776,4.929281801753e-05,5.386260109855,CMAES
DATA_LocCopy/220719_run9cell2.csv,0.0782296380257,0.01632841138914,0.04295538037236,0.09091406584871,0.03119027904296,0.3677169414164,1.326534441625,0.008519689545758,6.869778224636,CMAES
DATA_LocCopy/220719_run9cell3.csv,0.003862334525735,0.007337195044121,0.02908185888199,0.1023212757577,0.03708236411403,0.3445849743599,0.297305276119,0.008005791279822,5.29059661007,CMAES
DATA_LocCopy/220719_run9cell4.csv,0.06341219688334,0.02412674371914,0.008665171151602,0.05389088826229,0.003397918255012,0.3127152637612,0.8406281663319,0.004392705407996,5.710791618116,CMAES
DATA_LocCopy/220719_run9cell5.csv,0.001115471556435,0.1233475732124,0.01213433819465,0.2771935236131,0.01092681605334,0.04887323645503,1.296894185754,0.011245108373199999,7.228623737607,CMAES
DATA_LocCopy/220719_run9cell6.csv,0.01390500364705,0.01471989135664,0.01692081115675,0.07742163050401,0.06755708981037,0.3064944432818,0.3699350936354,0.004225472244781,5.40060317062,CMAES
DATA_LocCopy/220719_run9cell7.csv,0.01265726385652,0.006669744477343,0.003035829494829,0.06439083791869,0.008777561315547,0.3892212550943,0.08197290622089,0.005890440067409,6.135620922713,CMAES
DATA_LocCopy/220719_run9cell8.csv,3.016099147747,0.0150921344762,0.3513924695815,0.155819848723,0.1124891195719,0.3187461064737,8.523577047706,0.005567282996875001,6.325560338918,CMAES
DATA_LocCopy/220719_run9cell9.csv,0.001794835979014,0.06944720791277,0.7351250810594,5.975775548361,3.029589396419,0.2423016332897,0.7407094943915,0.01950558835423,11.12250501195,CMAES
DATA_LocCopy/220719_run9cell10.csv,1.42259734428,0.0232272355251,0.5565233125843,0.1363863658063,0.06942559381086,0.3015076848325,6.207767164164,0.009065355067512,8.267555070823,CMAES
DATA_LocCopy/220719_run9cell11.csv,1.30454674115,0.01034180647552,0.02567312430413,0.05814517932248,0.001969817291007,0.2937474552765,0.7861803747536,0.004575274240892,5.754447963511,CMAES
DATA_LocCopy/220719_run9cell12.csv,0.1588799603293,0.01945026706192,0.02626091564286,0.05126816079709,0.004443309705745,0.3625955773341,12.12347958906,0.0009099567470932001,5.169963541561,CMAES
DATA_LocCopy/220719_run9cell13.csv,1.038613484781,0.02099773969037,0.8975113765535,0.1243457732111,0.007428522484997,0.4186458365858,5.718000758818,0.0036756865143520003,5.859984246796,CMAES
DATA_LocCopy/220719_run9cell14.csv,0.00308204375871,0.002378710325711,0.000727113982284,0.04241635170051,0.0002095780116252,0.2519993934069,15.65970008011,5.4872909128370004e-05,4.845757653604,CMAES
DATA_LocCopy/220719_run9cell15.csv,0.4148339337735,0.2919029889274,0.3694413293214,0.1122748033281,0.07299827721725,0.2826173052312,11.23232843324,0.0003818098847749,8.039216586956,CMAES
DATA_LocCopy/220719_run9cell16.csv,5.394157273387,0.252035702478,0.02410764930907,0.2375347306752,0.4942595466383,0.4066795613069,1.274043958889,0.006429580538846001,7.17281770193,CMAES
DATA_LocCopy/220719_run9cell17.csv,0.4737925426604,0.3431453604508,0.03882013088907,0.1184371503072,0.02505575240375,0.3297435812123,0.6854770447836,0.014020885946870001,5.058396584986,CMAES
DATA_LocCopy/220719_run9cell18.csv,0.0006997540070375,4.175628238604,0.03365165574468,11.93971489024,6.242173853184,0.04273815857508,1.070688504222,0.0006938507906382,33.91051905597,CMAES
DATA_LocCopy/220719_run9cell19.csv,0.03959127680136,0.008292078738794,0.02864824209931,0.06620675095189,0.03990397933826,0.2407061765479,0.1911412365615,0.0044060593080569995,6.096617082495,CMAES
DATA_LocCopy/220719_run9cell20.csv,0.08786824140233,0.02514156754486,0.01839162064431,0.0453287911681,0.00323743833788,0.2974317859211,8.086436568713,0.0009787027521632,4.534570596194,CMAES
DATA_LocCopy/220726_run5cell1.csv,0.001550187191712,0.00227105003294,0.0004826330194848,0.04183503927947,0.0001499536701238,0.2579567544411,12.4961478535,0.0001334171505395,3.857156764972,CMAES
DATA_LocCopy/220726_run5cell2.csv,0.002788873070981,0.002697747579625,0.0008270264862639,0.04671081071,0.0001001249781888,0.3353372941796,17.29824259537,0.0007095972314589,4.941604452286,CMAES
DATA_LocCopy/220726_run5cell3.csv,0.3828315647715,0.004552183223408,0.1154620556795,0.06476605506117,0.001504628071914,0.3404011301713,20.9490800721,0.000356985987711,4.483056068674,CMAES
DATA_LocCopy/220726_run5cell4.csv,0.02559146762913,0.07847549183921,0.04947209952666,0.08058239615126,0.01999946800381,0.3761593500227,20.04103465619,0.001652938024181,3.529375906719,CMAES
DATA_LocCopy/220726_run5cell5.csv,0.001470854066873,0.005094398085682,0.1358905998974,1.263794506526,0.001317630582571,0.1330582859855,63.32825257235,7.091263871707001e-05,8.998954921351,CMAES
DATA_LocCopy/220726_run5cell6.csv,0.003213758643236,0.548286095693,0.0009888088565905,0.06754433295899,0.0004869748903122,0.1467099716566,0.6798230068471,0.00018830185176930002,4.477055688322,CMAES
DATA_LocCopy/220726_run5cell7.csv,0.002632318988648,0.001466851980209,0.0006028845001989,0.04929012272402,0.0002201255525879,0.3606382099153,0.04789709403352,0.003560408958967,3.279790329108,CMAES
DATA_LocCopy/220726_run5cell8.csv,2.636132369024,0.007831064726609,0.15269981241,0.1423683357534,0.1400658571232,0.350428855167,1.684909313659,0.006672051885905,5.602454178827,CMAES
DATA_LocCopy/220726_run5cell9.csv,0.2917496542143,0.8634066733066,0.01134339958352,0.1811855578835,0.07761574980933,0.3928309861624,0.3955756612329,0.0052069863599610005,5.901288260508,CMAES
DATA_LocCopy/220726_run5cell10.csv,0.00261479871188,0.01521226238776,0.01958845039211,1.365446219006,0.002553957825493,0.2893776453663,70.86246874715,0.0001499341668192,8.82550656266,CMAES
DATA_LocCopy/220726_run5cell11.csv,0.0002716573391364,0.01536388416041,0.4193842603422,10.06517876363,5.425391005446,0.2442310933982,0.1667863796243,0.01286251300524,6.687833336617,CMAES
DATA_LocCopy/220726_run5cell12.csv,0.4229164439422,0.01759172531912,0.1466811247529,0.111241548995,0.06531209556754,0.4191179332703,20.29687030603,0.003156523651487,4.829552340658,CMAES
DATA_LocCopy/220726_run5cell13.csv,0.2440464176648,0.007073899627817,0.03088152720037,0.1120759044265,0.1539974372027,0.3462142914152,0.1828137461127,0.004480364233023,3.794912734993,CMAES
